ὡς πολλοὺς σπερμάτων	- -- -u-	lyric	
εὔνιδας ἔκτισσαν ἠδʼ ἀνάνδρους.	-uu --u - u--	lyric	
σιγῶ πάλαι δύστηνος ἐκπεπληγμένη	u- u- --u -u-u-	iambic trimeter (tragic)	
κακοῖς· ὑπερβάλλει γὰρ ἥδε συμφορὰ	u- u--- u -u -u-	iambic trimeter (tragic)	
τὸ μήτε λέξαι μήτʼ ἐρωτῆσαι πάθη.	u -u -- - u--- u-	iambic trimeter (tragic)	
ὅμως δʼ ἀνάγκη πημονὰς βροτοῖς φέρειν	u- u-- -u- u- u-	iambic trimeter (tragic)	
θεῶν διδόντων· πᾶν δʼ ἀναπτύξας πάθος	u- u-- - u--- u-	iambic trimeter (tragic)	
λέξον καταστάς, κεἰ στένεις κακοῖς ὅμως.	-- u-- - u- u- u-	iambic trimeter (tragic)	
τίς οὐ τέθνηκε, τίνα δὲ καὶ πενθήσομεν	u - u-u uu u - --u-	lyric	
τῶν ἀρχελείων, ὅστʼ ἐπὶ σκηπτουχίᾳ	- -u-- - u- --u-	iambic trimeter (tragic)	
ταχθεὶς ἄνανδρον τάξιν ἠρήμου θανών;	-- u-- -u --- u-	iambic trimeter (tragic)	
Ξέρξης μὲν αὐτὸς ζῇ τε καὶ βλέπει φάος.	-- u -- - u - u- u-	iambic trimeter (tragic)	
ἐμοῖς μὲν εἶπας δώμασιν φάος μέγα	u- u -- -u- u- u-	iambic trimeter (tragic)	
καὶ λευκὸν ἦμαρ νυκτὸς ἐκ μελαγχίμου.	- -u -- -u - u-u-	iambic trimeter (tragic)	
Ἀρτεμβάρης δὲ μυρίας ἵππου βραβεὺς	--u- u -u- -- u-	iambic trimeter (tragic)	
στύφλους παρʼ ἀκτὰς θείνεται Σιληνιῶν.	u- u -- -u- --u-	iambic trimeter (tragic)	
χὠ χιλίαρχος Δαδάκης πληγῇ δορὸς	- -u-- -u- -- u-	iambic trimeter (tragic)	
πήδημα κοῦφον ἐκ νεὼς ἀφήλατο·	--u -u - u- u-u-	iambic trimeter (tragic)	
Τενάγων τʼ ἀριστεὺς Βακτρίων ἰθαιγενὴς	uu- u-- -u- u-u-	iambic trimeter (tragic)	
θαλασσόπληκτον νῆσον Αἴαντος πολεῖ.	u-u-- -u --- u-	iambic trimeter (tragic)	
Λίλαιος, Ἀρσάμης τε κ' Ἀργήστης τρίτος,	u-u -u- u --- u-	iambic trimeter (tragic)	
οἵδʼ ἀμφὶ νῆσον τὴν πελειοθρέμμονα	- -u -- - u-u-u-	iambic trimeter (tragic)	
δινούμενοι ʼκύρισσον ἰσχυρὰν χθόνα·	--u- u-u -u- u-	iambic trimeter (tragic)	
πηγαῖς τε Νείλου γειτονῶν Αἰγυπτίου	-- u -- -u- --u-	iambic trimeter (tragic)	
Ἀρκτεύς, Ἀδεύης, καὶ φερεσσάκης τρίτος	-- u-- - u-u- u-	iambic trimeter (tragic)	
Φαρνοῦχος, οἵδε ναὸς ἐκ μιᾶς πέσον.	--u -u -u - u- u-	iambic trimeter (tragic)	
Χρυσεὺς Μάταλλος μυριόνταρχος θανών,	-- u-- -u--- u-	iambic trimeter (tragic)	
ἵππου μελαίνης ἡγεμὼν τρισμυρίας,	-- u-- -u- --u-	iambic trimeter (tragic)	
πυρρὰν ζαπληθῆ δάσκιον γενειάδα	-- u-- -u- u-u-	iambic trimeter (tragic)	
ἔτεγγʼ, ἀμείβων χρῶτα πορφυρέᾳ βαφῇ.	u- u-- -u -uu- u-	iambic trimeter (tragic)	
καὶ Μᾶγος Ἄραβος, Ἀρτάβης τε Βάκτριος,	- -u uuu -u- u -u-	lyric	
σκληρᾶς μέτοικος γῆς, ἐκεῖ κατέφθιτο.	-- u-- - u- u-u-	iambic trimeter (tragic)	
Ἄμιστρις Ἀμφιστρεύς τε πολύπονον δόρυ	u-u --- u uuu- u-	lyric	
νωμῶν, ὅ τʼ ἐσθλὸς Ἀριόμαρδος Σάρδεσι	-- u -u uuu-- -u-	lyric	
πένθος παρασχών, Σεισάμης θʼ ὁ Μύσιος,	-- u-- -u- u -u-	iambic trimeter (tragic)	
Θάρυβίς τε πεντήκοντα πεντάκις νεῶν	uu- u ---u -u- u-	iambic trimeter (tragic)	
ταγός, γένος Λυρναῖος, εὐειδὴς ἀνήρ,	-- u- --u --- u-	iambic trimeter (tragic)	
κεῖται θανὼν δείλαιος οὐ μάλʼ εὐτυχῶς·	-- u- --u - u -u-	iambic trimeter (tragic)	
Συέννεσίς τε πρῶτος εἰς εὐψυχίαν,	u-u- u -u - --u-	iambic trimeter (tragic)	
Κιλίκων ἄπαρχος, εἷς ἀνὴρ πλεῖστον πόνον	uu- u-u - u- -- u-	iambic trimeter (tragic)	
ἐχθροῖς παρασχών εὐκλεῶς ἀπώλετο.	-- u-- -u- u-u-	iambic trimeter (tragic)	
τοσόνδε ταγῶν νῦν ὑπεμνήσθην πέρι.	u-u -- - u--- u-	iambic trimeter (tragic)	
πολλῶν παρόντων δʼ ὀλίγʼ ἀπαγγέλλω κακά.	-- u-- uu u--- u-	lyric	
αἰαῖ, κακῶν ὕψιστα δὴ κλύω τάδε,	-- u- --u - u- u-	iambic trimeter (tragic)	
αἴσχη τε Πέρσαις καὶ λιγέα κωκύματα.	-- u -- - uuu --u-	lyric	
ἀτὰρ φράσον μοι τοῦτʼ ἀναστρέψας πάλιν·	u- u- - - u--- u-	iambic trimeter (tragic)	
πόσον δὲ πλῆθος ἦν νεῶν Ἑλληνίδων,	u- u -u - u- --u-	iambic trimeter (tragic)	
ὥστʼ ἀξιῶσαι Περσικῷ στρατεύματι	- -u-- -u- u-u-	iambic trimeter (tragic)	
μάχην συνάψαι ναΐοισιν ἐμβολαῖς;	u- u-- -u-u -u-	iambic trimeter (tragic)	
πλήθους μὲν ἂν σάφʼ ἴσθʼ ἕκατι βάρβαρον	-- u - u - u-u -u-	iambic trimeter (tragic)	
ναυσὶν κρατῆσαι. καὶ γὰρ Ἕλλησιν μὲν ἦν	-- u-- - u --- u -	iambic trimeter (tragic)	
ὁ πᾶς ἀριθμὸς ἐς τριακάδας δέκα	u - u-u - u-u- u-	iambic trimeter (tragic)	
ναῶν, δεκὰς δʼ ἦν τῶνδε χωρὶς ἔκκριτος·	-- u- - -u -u -u-	iambic trimeter (tragic)	
Ξέρξῃ δέ, καὶ γὰρ οἶδα, χιλιὰς μὲν ἦν	-- u - u -u -u- u -	iambic trimeter (tragic)	
ὧν ἦγε πλῆθος, αἱ δʼ ὑπέρκοποι τάχει	- -u -u - u-u- u-	iambic trimeter (tragic)	
ἑκατὸν δὶς ἦσαν ἑπτάθʼ · ὧδʼ ἔχει λόγος.	uu- u -u -u - u- u-	iambic trimeter (tragic)	
μή σοι δοκοῦμεν τῇδε λειφθῆναι μάχῃ;	- - u-- -u --- u-	iambic trimeter (tragic)	
ἀλλʼ ὧδε δαίμων τις κατέφθειρε στρατόν,	- -u -- - u--- u-	iambic trimeter (tragic)	
τάλαντα βρίσας οὐκ ἰσορρόπῳ τύχῃ.	u-u -u - u-u- u-	iambic trimeter (tragic)	
θεοὶ πόλιν σῴζουσι Παλλάδος θεᾶς.	u- u- --u -u- u-	iambic trimeter (tragic)	
ἔτʼ ἆρʼ Ἀθηνῶν ἔστʼ ἀπόρθητος πόλις;	u - u-- - u--- u-	iambic trimeter (tragic)	
ἀνδρῶν γὰρ ὄντων ἕρκος ἐστὶν ἀσφαλές.	-- u -- -u -u -u-	iambic trimeter (tragic)	
ἀρχὴ δὲ ναυσὶ συμβολῆς τίς ἦν, φράσον·	-- u -u -u- u - u-	iambic trimeter (tragic)	
τίνες κατῆρξαν, πότερον Ἕλληνες, μάχης,	u- u-- uuu --- u-	lyric	
ἢ παῖς ἐμός, πλήθει καταυχήσας νεῶν;	- - u- -- u--- u-	iambic trimeter (tragic)	
ἦρξεν μέν, ὦ δέσποινα, τοῦ παντὸς κακοῦ	-- u - --u - -- u-	iambic trimeter (tragic)	
φανεὶς ἀλάστωρ ἢ κακὸς δαίμων ποθέν.	u- u-- - u- -- u-	iambic trimeter (tragic)	
ἀνὴρ γὰρ Ἕλλην ἐξ Ἀθηναίων στρατοῦ	u- u -- - u--- u-	iambic trimeter (tragic)	
ἐλθὼν ἔλεξε παιδὶ σῷ Ξέρξῃ τάδε,	-- u-u -u - -- u-	iambic trimeter (tragic)	
ὡς εἰ μελαίνης νυκτὸς ἵξεται κνέφας,	- - u-- -u -u- u-	iambic trimeter (tragic)	
Ἕλληνες οὐ μενοῖεν, ἀλλὰ σέλμασιν	--u - u-u -u -u-	iambic trimeter (tragic)	
ναῶν ἐπανθορόντες ἄλλος ἄλλοσε	-- u-u-u -u -u-	iambic trimeter (tragic)	
δρασμῷ κρυφαίῳ βίοτον ἐκσωσοίατο.	-- u-- uuu ---u-	lyric	
ὁ δʼ εὐθὺς ὡς ἤκουσεν, οὐ ξυνεὶς δόλον	u -u - --u - u- u-	iambic trimeter (tragic)	
Ἕλληνος ἀνδρὸς οὐδὲ τὸν θεῶν φθόνον,	--u -u -u - u- u-	iambic trimeter (tragic)	
πᾶσιν προφωνεῖ τόνδε ναυάρχοις λόγον,	-- u-- -u --- u-	iambic trimeter (tragic)	
εὖτʼ ἂν φλέγων ἀκτῖσιν ἥλιος χθόνα	- - u- --u -u- u-	iambic trimeter (tragic)	
λήξῃ, κνέφας δὲ τέμενος αἰθέρος λάβῃ,	-- u- u uuu -u- u-	lyric	
τάξαι νεῶν στῖφος μὲν ἐν στοίχοις τρισὶν	-- u- -- u - -- u-	iambic trimeter (tragic)	
ἔκπλους φυλάσσειν καὶ πόρους ἁλιρρόθους,	-- u-- - u- u-u-	iambic trimeter (tragic)	
ἄλλας δὲ κύκλῳ νῆσον Αἴαντος πέριξ·	-- u -- -u --- u-	iambic trimeter (tragic)	
ὡς εἰ μόρον φευξοίαθʼ Ἕλληνες κακόν,	- - u- --u --- u-	iambic trimeter (tragic)	
ναυσὶν κρυφαίως δρασμὸν εὑρόντες τινά,	-- u-- -u --- u-	iambic trimeter (tragic)	
πᾶσιν στέρεσθαι κρατὸς ἦν προκείμενον.	-- u-- -u - u-u-	iambic trimeter (tragic)	
τοσαῦτʼ ἔλεξε κάρθʼ ὑπʼ εὐθύμου φρενός·	u- u-u - u --- u-	iambic trimeter (tragic)	
οὐ γὰρ τὸ μέλλον ἐκ θεῶν ἠπίστατο.	- - u -u - u- --u-	iambic trimeter (tragic)	
οἱ δʼ οὐκ ἀκόσμως, ἀλλὰ πειθάρχῳ φρενὶ	- - u-- -u --- u-	iambic trimeter (tragic)	
δεῖπνόν τʼ ἐπορσύνοντο, ναυβάτης τʼ ἀνὴρ	-- u-u-u -u- u-	iambic trimeter (tragic)	
τροποῦτο κώπην σκαλμὸν ἀμφʼ εὐήρετμον.	u-u -- -u - --u-	iambic trimeter (tragic)	
ἐπεὶ δὲ φέγγος ἡλίου κατέφθιτο	u- u -u -u- u-u-	iambic trimeter (tragic)	
καὶ νὺξ ἐπῄει, πᾶς ἀνὴρ κώπης ἄναξ	- - u-- - u- -- u-	iambic trimeter (tragic)	
ἐς ναῦν ἐχώρει πᾶς θʼ ὅπλων ἐπιστάτης·	- - u-- - u- u-u-	iambic trimeter (tragic)	
τάξις δὲ τάξιν παρεκάλει νεὼς μακρᾶς·	-- u -- uuu- u- u-	lyric	
πλέουσι δʼ ὡς ἕκαστος ἦν τεταγμένος,	u-u - u-u - u-u-	iambic trimeter (tragic)	
καὶ πάννυχοι δὴ διάπλοον καθίστασαν	- -u- - uuu- u-u-	lyric	
ναῶν ἄνακτες πάντα ναυτικὸν λεών.	-- u-- -u -u- u-	iambic trimeter (tragic)	
καὶ νὺξ ἐχώρει, κοὐ μάλʼ Ἑλλήνων στρατὸς	- - u-- - u --- u-	iambic trimeter (tragic)	
κρυφαῖον ἔκπλουν οὐδαμῇ καθίστατο·	u-u -- -u- u-u-	iambic trimeter (tragic)	
ἐπεί γε μέντοι λευκόπωλος ἡμέρα	u- u -- -u-u -u-	iambic trimeter (tragic)	
πᾶσαν κατέσχε γαῖαν εὐφεγγὴς ἰδεῖν,	-- u-u -u --- u-	iambic trimeter (tragic)	
πρῶτον μὲν ἠχῇ κέλαδος Ἑλλήνων πάρα	-- u -- uuu --- u-	lyric	
μολπηδὸν ηὐφήμησεν, ὄρθιον δʼ ἅμα	--u ---u -u- u-	iambic trimeter (tragic)	
ἀντηλάλαξε νησιώτιδος πέτρας	--u-u -u-u- u-	iambic trimeter (tragic)	
ἠχώ· φόβος δὲ πᾶσι βαρβάροις παρῆν	-- u- u -u -u- u-	iambic trimeter (tragic)	
γνώμης ἀποσφαλεῖσιν· οὐ γὰρ ὡς φυγῇ	-- u-u-u - u - u-	iambic trimeter (tragic)	
παιᾶνʼ ἐφύμνουν σεμνὸν Ἕλληνες τότε,	-- u-- -u --- u-	iambic trimeter (tragic)	
ἀλλʼ ἐς μάχην ὁρμῶντες εὐψύχῳ θράσει·	- - u- --u --- u-	iambic trimeter (tragic)	
σάλπιγξ δʼ ἀϋτῇ πάντʼ ἐκεῖνʼ ἐπέφλεγεν.	-- u-- - u- u-u-	iambic trimeter (tragic)	
εὐθὺς δὲ κώπης ῥοθιάδος ξυνεμβολῇ	-- u -- uuu- u-u-	lyric	
ἔπαισαν ἅλμην βρύχιον ἐκ κελεύματος,	u-u -- uuu - u-u-	lyric	
θοῶς δὲ πάντες ἦσαν ἐκφανεῖς ἰδεῖν.	u- u -u -u -u- u-	iambic trimeter (tragic)	
τὸ δεξιὸν μὲν πρῶτον εὐτάκτως κέρας	u -u- - -u --- u-	iambic trimeter (tragic)	
ἡγεῖτο κόσμῳ, δεύτερον δʼ ὁ πᾶς στόλος	--u -- -u- u - u-	iambic trimeter (tragic)	
ἐπεξεχώρει, καὶ παρῆν ὁμοῦ κλύειν	u-u-- - u- u- u-	iambic trimeter (tragic)	
πολλὴν βοήν, ὦ παῖδες Ἑλλήνων ἴτε,	-- u- - -u --- u-	iambic trimeter (tragic)	
ἐλευθεροῦτε πατρίδʼ, ἐλευθεροῦτε δὲ	u-u-u uu u-u-u -	lyric	
παῖδας, γυναῖκας, θεῶν τέ πατρῴων ἕδη,	-- u-- - u --- u-	iambic trimeter (tragic)	
θήκας τε προγόνων· νῦν ὑπὲρ πάντων ἀγών.	-- u uu- - u- -- u-	lyric	
καὶ μὴν παρʼ ἡμῶν Περσίδος γλώσσης ῥόθος	- - u -- -u- -- u-	iambic trimeter (tragic)	
ὑπηντίαζε, κοὐκέτʼ ἦν μέλλειν ἀκμή.	u-u-u -u - -- u-	iambic trimeter (tragic)	
εὐθὺς δὲ ναῦς ἐν νηὶ χαλκήρη στόλον	-- u - - -u --- u-	iambic trimeter (tragic)	
ἔπαισεν· ἦρξε δʼ ἐμβολῆς Ἑλληνικὴ	u-u -u -u- --u-	iambic trimeter (tragic)	
ναῦς, κἀποθραύει πάντα Φοινίσσης νεὼς	- -u-- -u --- u-	iambic trimeter (tragic)	
κόρυμβʼ, ἐπʼ ἄλλην δʼ ἄλλος ηὔθυνεν δόρυ.	u- u -- -u --- u-	iambic trimeter (tragic)	
τὰ πρῶτα μέν νυν ῥεῦμα Περσικοῦ στρατοῦ	u -u - - -u -u- u-	iambic trimeter (tragic)	
ἀντεῖχεν· ὡς δὲ πλῆθος ἐν στενῷ νεῶν	--u - u -u - u- u-	iambic trimeter (tragic)	
ἤθροιστʼ ἀρωγὴ δʼ οὔτις ἀλλήλοις παρῆν,	-- u-- -u --- u-	iambic trimeter (tragic)	
αὐτοὶ δʼ ὑφʼ αὑτῶν ἐμβόλοις χαλκοστόμοις	-- u -- -u- --u-	iambic trimeter (tragic)	
παίοντʼ, ἔθραυον πάντα κωπήρη στόλον,	-- u-- -u --- u-	iambic trimeter (tragic)	
Ἑλληνικαί τε νῆες οὐκ ἀφρασμόνως	--u- u -u - u-u-	iambic trimeter (tragic)	
κύκλῳ πέριξ ἔθεινον, ὑπτιοῦτο δὲ	u- u- u-u -u-u -	iambic trimeter (tragic)	
σκάφη νεῶν, θάλασσα δʼ οὐκέτʼ ἦν ἰδεῖν,	u- u- u-u -u - u-	iambic trimeter (tragic)	
ναυαγίων πλήθουσα καὶ φόνου βροτῶν.	--u- --u - u- u-	iambic trimeter (tragic)	
ἀκταὶ δὲ νεκρῶν χοιράδες τʼ ἐπλήθυον,	-- u -- -u- u-u-	iambic trimeter (tragic)	
φυγῇ δʼ ἀκόσμῳ πᾶσα ναῦς ἠρέσσετο,	u- u-- -u - --u-	iambic trimeter (tragic)	
ὅσαιπερ ἦσαν βαρβάρου στρατεύματος.	u-u -- -u- u-u-	iambic trimeter (tragic)	
τοὶ δʼ ὥστε θύννους ἤ τινʼ ἰχθύων βόλον	- -u -- - u -u- u-	iambic trimeter (tragic)	
ἀγαῖσι κωπῶν θραύμασίν τʼ ἐρειπίων	u-u -- -u- u-u-	iambic trimeter (tragic)	
ἔπαιον, ἐρράχιζον· οἰμωγὴ δʼ ὁμοῦ	u-u -u-u --- u-	iambic trimeter (tragic)	
κωκύμασιν κατεῖχε πελαγίαν ἅλα,	--u- u-u uuu- u-	lyric	
ἕως κελαινῆς νυκτὸς ὄμμʼ ἀφείλετο.	u- u-- -u - u-u-	iambic trimeter (tragic)	
κακῶν δὲ πλῆθος, οὐδʼ ἂν εἰ δέκʼ ἤματα	u- u -u - u - u -u-	iambic trimeter (tragic)	
στοιχηγοροίην, οὐκ ἂν ἐκπλήσαιμί σοι.	--u-- - u ---u -	iambic trimeter (tragic)	
εὖ γὰρ τόδʼ ἴσθι, μηδάμʼ ἡμέρᾳ μιᾷ	- - u -u -u -u- u-	iambic trimeter (tragic)	
πλῆθος τοσουτάριθμον ἀνθρώπων θανεῖν.	-- u-u-u --- u-	iambic trimeter (tragic)	
αἰαῖ, κακῶν δὴ πέλαγος ἔρρωγεν μέγα	-- u- - uuu --- u-	lyric	
Πέρσαις τε καὶ πρόπαντι βαρβάρων γένει.	-- u - u-u -u- u-	iambic trimeter (tragic)	
εὖ νυν τόδʼ ἴσθι, μηδέπω μεσοῦν κακόν·	- - u -u -u- u- u-	iambic trimeter (tragic)	
τοιάδʼ ἐπʼ αὐτοῖς ἦλθε συμφορὰ πάθους	-- u -- -u -u- u-	iambic trimeter (tragic)	
ὡς τοῖσδε καὶ δὶς ἀντισηκῶσαι ῥοπῇ.	- -u - u -u--- u-	iambic trimeter (tragic)	
καὶ τίς γένοιτʼ ἂν τῆσδʼ ἔτʼ ἐχθίων τύχη;	- - u- - - u -u- u-	iambic trimeter (tragic)	
λέξον τίνʼ αὖ φὴς τήνδε συμφορὰν στρατῷ	-- u - - -u -u- u-	iambic trimeter (tragic)	
ἐλθεῖν κακῶν ῥέπουσαν ἐς τὰ μάσσονα.	-- u- u-u - u -u-	iambic trimeter (tragic)	
Περσῶν ὅσοιπερ ἦσαν ἀκμαῖοι φύσιν,	-- u-u -u --- u-	iambic trimeter (tragic)	
ψυχήν τʼ ἄριστοι κεὐγένειαν ἐκπρεπεῖς,	-- u-- -u-u -u-	iambic trimeter (tragic)	
αὐτῷ τʼ ἄνακτι πίστιν ἐν πρώτοις ἀεί,	-- u-u -u - -- u-	iambic trimeter (tragic)	
τεθνᾶσιν αἰσχρῶς δυσκλεεστάτῳ μόρῳ.	u-u -- -u-u- u-	iambic trimeter (tragic)	
οἲ ʼγὼ τάλαινα συμφορᾶς κακῆς, φίλοι.	- - u-u -u- u- u-	iambic trimeter (tragic)	
ποίῳ μόρῳ δὲ τούσδε φὴς ὀλωλέναι;	-- u- u -u - u-u-	iambic trimeter (tragic)	
νῆσός τις ἔστι πρόσθε Σαλαμῖνος τόπων,	-- u -u -u uu-- u-	lyric	
βαιά, δύσορμος ναυσίν, ἣν ὁ φιλόχορος	-- u-- -u - u uuu-	lyric	
Πὰν ἐμβατεύει, ποντίας ἀκτῆς ἔπι.	- -u-- -u- -- u-	iambic trimeter (tragic)	
ἐνταῦθα πέμπει τούσδʼ, ὅπως, ὅταν νεῶν	--u -- - u- u- u-	iambic trimeter (tragic)	
φθαρέντες ἐχθροὶ νῆσον ἐκσῳζοίατο,	u-u -- -u ---u-	iambic trimeter (tragic)	
κτείνοιεν εὐχείρωτον Ἑλλήνων στρατόν,	--u ---u --- u-	iambic trimeter (tragic)	
φίλους δʼ ὑπεκσῴζοιεν ἐναλίων πόρων,	u- u---u uuu- u-	lyric	
κακῶς τὸ μέλλον ἱστορῶν. ὡς γὰρ θεὸς	u- u -u -u- - - u-	iambic trimeter (tragic)	
ναῶν ἔδωκε κῦδος Ἕλλησιν μάχης,	-- u-u -u --- u-	iambic trimeter (tragic)	
αὐθημερὸν φράξαντες εὐχάλκοις δέμας	--u- --u --- u-	iambic trimeter (tragic)	
ὅπλοισι ναῶν ἐξέθρῳσκον· ἀμφὶ δὲ	u-u -- -u-u -u -	iambic trimeter (tragic)	
κυκλοῦντο πᾶσαν νῆσον, ὥστʼ ἀμηχανεῖν	u-u -- -u - u-u-	iambic trimeter (tragic)	
ὅποι τράποιντο. πολλὰ μὲν γὰρ ἐκ χερῶν	u- u-u -u - u - u-	iambic trimeter (tragic)	
πέτροισιν ἠράσσοντο, τοξικῆς τʼ ἄπο	u-u ---u -u- u-	iambic trimeter (tragic)	
θώμιγγος ἰοὶ προσπίτνοντές ὤλλυσαν·	--u -- -u-u -u-	iambic trimeter (tragic)	
τέλος δʼ ἐφορμηθέντες ἐξ ἑνὸς ῥόθου	u- u---u - u- u-	iambic trimeter (tragic)	
παίουσι, κρεοκοποῦσι δυστήνων μέλη,	--u uuu-u --- u-	lyric	
ἕως ἁπάντων ἐξαπέφθειραν βίον.	u- u-- -u--- u-	iambic trimeter (tragic)	
Ξέρξης δʼ ἀνῴμωξεν κακῶν ὁρῶν βάθος·	-- u--- u- u- u-	iambic trimeter (tragic)	
ἕδραν γὰρ εἶχε παντὸς εὐαγῆ στρατοῦ,	u- u -u -u --- u-	iambic trimeter (tragic)	
ὑψηλὸν ὄχθον ἄγχι πελαγίας ἁλός·	--u -u -u uuu- u-	lyric	
ῥήξας δὲ πέπλους κἀνακωκύσας λιγύ,	-- u -- -u--- u-	iambic trimeter (tragic)	
πεζῷ παραγγείλας ἄφαρ στρατεύματι,	-- u--- u- u-u-	iambic trimeter (tragic)	
ἵησʼ ἀκόσμῳ ξὺν φυγῇ. τοιάνδε σοι	u- u-- - u- --u -	iambic trimeter (tragic)	
πρὸς τῇ πάροιθε συμφορὰν πάρα στένειν.	- - u-u -u- u- u-	iambic trimeter (tragic)	
ὦ στυγνὲ δαῖμον, ὡς ἄρʼ ἔψευσας φρενῶν	- -u -u - u --- u-	iambic trimeter (tragic)	
Πέρσας· πικρὰν δὲ παῖς ἐμὸς τιμωρίαν	-- u- u - u- --u-	iambic trimeter (tragic)	
κλεινῶν Ἀθηνῶν ηὗρε, κοὐκ ἀπήρκεσαν	-- u-- -u - u-u-	iambic trimeter (tragic)	
οὓς πρόσθε Μαραθὼν βαρβάρων ἀπώλεσεν·	- -u uu- -u- u-u-	lyric	
ὧν ἀντίποινα παῖς ἐμὸς πράξειν δοκῶν	- -u-u - u- -- u-	iambic trimeter (tragic)	
τοσόνδε πλῆθος πημάτων ἐπέσπασεν.	u-u -- -u- u-u-	iambic trimeter (tragic)	
σὺ δʼ εἰπέ, ναῶν αἳ πεφεύγασιν μόρον,	u -u -- - u-u- u-	iambic trimeter (tragic)	
ποῦ τάσδʼ ἔλειπες· οἶσθα σημῆναι τορῶς;	- - u-u -u --- u-	iambic trimeter (tragic)	
ναῶν γε ταγοὶ τῶν λελειμμένων σύδην	-- u -- - u-u- u-	iambic trimeter (tragic)	
κατʼ οὖρον οὐκ εὔκοσμον αἴρονται φυγήν·	u -u - --u --- u-	iambic trimeter (tragic)	
στρατὸς δʼ ὁ λοιπὸς ἔν τε Βοιωτῶν χθονὶ	u- u -u - u --- u-	iambic trimeter (tragic)	
διώλλυθʼ, οἱ μὲν ἀμφὶ κρηναῖον γάνος	u-u - u -u --- u-	iambic trimeter (tragic)	
δίψῃ πονοῦντες, οἱ δʼ ὑπʼ ἄσθματος κενοὶ	-- u-u - u -u- u-	iambic trimeter (tragic)	
διεκπερῶμεν ἔς τε Φωκέων χθόνα	u-u-u - u -u- u-	iambic trimeter (tragic)	
καὶ Δωρίδʼ αἶαν, Μηλιᾶ τε κόλπον, οὗ	- -u -- -u- u -u -	iambic trimeter (tragic)	
Σπερχειὸς ἄρδει πεδίον εὐμενεῖ ποτῷ·	--u -- uuu -u- u-	lyric	
κἀντεῦθεν ἡμᾶς γῆς Ἀχαιίδος πέδον	--u -- - u-u- u-	iambic trimeter (tragic)	
καὶ Θεσσαλῶν πόλεις ὑπεσπανισμένους	- -u- u- u-u-u-	iambic trimeter (tragic)	
βορᾶς ἐδέξαντʼ· ἔνθα δὴ πλεῖστοι ʼθάνον	u- u-- -u - -- u-	iambic trimeter (tragic)	
δίψῃ τε λιμῷ τʼ ·ἀμφότερα γὰρ ἦν τάδε.	-- u -- -uuu u - u-	lyric	
Μαγνητικὴν δὲ γαῖαν ἔς τε Μακεδόνων	--u- u -u - u uuu-	lyric	
χώραν ἀφικόμεσθʼ, ἐπʼ Ἀξίου πόρον,	-- u-u- u -u- u-	iambic trimeter (tragic)	
Βόλβης θʼ ἕλειον δόνακα, Πάγγαιόν τʼ ὄρος,	-- u-- uuu --- u-	lyric	
Ἠδωνίδʼ αἶαν· νυκτὶ δʼ ἐν ταύτῃ θεὸς	--u -- -u - -- u-	iambic trimeter (tragic)	
χειμῶνʼ ἄωρον ὦρσε, πήγνυσιν δὲ πᾶν	-- u-u -u --- u -	iambic trimeter (tragic)	
ῥέεθρον ἁγνοῦ Στρυμόνος. θεοὺς δέ τις	u-u -- -u- u- u -	iambic trimeter (tragic)	
τὸ πρὶν νομίζων οὐδαμοῦ τότʼ ηὔχετο	u - u-- -u- u -u-	iambic trimeter (tragic)	
λιταῖσι, γαῖαν οὐρανόν τε προσκυνῶν.	u-u -u -u- u -u-	iambic trimeter (tragic)	
ἐπεὶ δὲ πολλὰ θεοκλυτῶν ἐπαύσατο	u- u -u uuu- u-u-	lyric	
στρατός, περᾷ κρυσταλλοπῆγα διὰ πόρον·	u- u- --u-u uu u-	lyric	
χὤστις μὲν ἡμῶν πρὶν σκεδασθῆναι θεοῦ	-- u -- - u--- u-	iambic trimeter (tragic)	
ἀκτῖνας ὡρμήθη, σεσωσμένος κυρεῖ.	--u --- u-u- u-	iambic trimeter (tragic)	
φλέγων γὰρ αὐγαῖς λαμπρὸς ἡλίου κύκλος	u- u -- -u -u- u-	iambic trimeter (tragic)	
μέσον πόρον διῆκε, θερμαίνων φλογί.	u- u- u-u --- u-	iambic trimeter (tragic)	
πῖπτον δʼ ἐπʼ ἀλλήλοισιν· ηὐτύχει δέ τοι	-- u ---u -u- u -	iambic trimeter (tragic)	
ὅστις τάχιστα πνεῦμʼ ἀπέρρηξεν βίου.	-- u-u - u--- u-	iambic trimeter (tragic)	
ὅσοι δὲ λοιποὶ κἄτυχον σωτηρίας,	u- u -- -u- --u-	iambic trimeter (tragic)	
Θρῄκην περάσαντες μόγις πολλῷ πόνῳ,	-- u--- u- -- u-	iambic trimeter (tragic)	
ἥκουσιν ἐκφυγόντες, οὐ πολλοί τινες,	--u -u-u - -- u-	iambic trimeter (tragic)	
ἐφʼ ἑστιοῦχον γαῖαν· ὡς στένειν πόλιν	u -u-- -u - u- u-	iambic trimeter (tragic)	
Περσῶν, ποθοῦσαν φιλτάτην ἥβην χθονός.	-- u-- -u- -- u-	iambic trimeter (tragic)	
ταῦτʼ ἔστʼ ἀληθῆ· πολλὰ δʼ ἐκλείπω λέγων	- - u-- -u --- u-	iambic trimeter (tragic)	
